setting,subset,n,difference,explained_menref,explained_womenref,unexplained_menref,unexplained_womenref,explained_flip,unexplained_flip,any_flip,error,depth,seed,n_params
d=1 s=1,SAPS quartile 3,798,-0.0389986891196934,0.0300090589470249,0.0508421096248224,-0.0690077480667183,-0.0898407987445158,False,False,False,,1,1,257
d=1 s=1,HR > 100,945,-0.0351262896411669,0.0005851130365507,0.01424201197892,-0.0357114026777176,-0.049368301620087,False,False,False,,1,1,257
d=1 s=1,MAP < 65,697,-0.0279136809159047,0.017292221299074,0.0142591533079318,-0.0452059022149788,-0.0421728342238366,False,False,False,,1,1,257
d=1 s=1,Temp > 38C,267,-0.0430204913392958,0.0139670148948595,0.02082283160084,-0.0569875062341553,-0.0638433229401358,False,False,False,,1,1,257
d=1 s=1,Urine > 1000,210,0.0458952811893988,0.0522003877063659,-0.0068150877528983,-0.006305106516967,0.0527103689422972,True,True,True,,1,1,257
d=1 s=1,Random 50% #1,1714,0.0148182289884191,0.0228059509920688,0.0125684863567154,-0.0079877220036496,0.0022497426317037,False,True,True,,1,1,257
d=1 s=1,Random 50% #2,1714,0.0038708396744524,0.0178185353705244,0.0153210196220202,-0.013947695696072,-0.0114501799475677,False,False,False,,1,1,257
d=1 s=1,Random 50% #3,1714,0.0221853388658367,0.0142934420000918,0.0158085696621512,0.0078918968657449,0.0063767692036855,False,False,False,,1,1,257
d=1 s=1,Random 50% #4,1714,0.0209444740819774,0.0191407754620194,0.0166876946659472,0.0018036986199579,0.0042567794160301,False,False,False,,1,1,257
d=1 s=1,Random 50% #5,1714,0.025145147627017,0.0135418903410885,0.0230196960762501,0.0116032572859285,0.0021254515507669,False,False,False,,1,1,257
d=1 s=1,Random 50% #6,1714,-0.0032358828377694,0.0115586414306533,0.0172182876443763,-0.0147945242684228,-0.0204541704821458,False,False,False,,1,1,257
d=1 s=1,Random 50% #7,1714,0.0203886964648963,0.0298906809351776,0.0232944721346408,-0.0095019844702812,-0.0029057756697445,False,False,False,,1,1,257
d=1 s=1,Random 50% #8,1714,-0.0080211409064465,0.0186514518588528,0.0187586248631435,-0.0266725927652994,-0.0267797657695901,False,False,False,,1,1,257
d=1 s=1,Random 50% #9,1714,-0.0018808498325041,0.0128523155044789,0.0228648186613,-0.0147331653369831,-0.0247456684938042,False,False,False,,1,1,257
d=1 s=1,Random 50% #10,1714,0.0032849222618878,0.0145103299551018,0.0182062551353821,-0.0112254076932139,-0.0149213328734943,False,False,False,,1,1,257
d=1 s=1,Random 50% #11,1714,0.0064028840624585,0.022855347675167,0.0269048875482705,-0.0164524636127085,-0.020502003485812,False,False,False,,1,1,257
d=1 s=1,Random 50% #12,1714,-0.0033234372422892,0.0130459792795316,0.0134265113115343,-0.0163694165218209,-0.0167499485538235,False,False,False,,1,1,257
d=1 s=1,Random 50% #13,1714,0.0032517955657333,0.022050178716711,0.0179693088980596,-0.0187983831509777,-0.0147175133323262,False,False,False,,1,1,257
d=1 s=1,Random 50% #14,1714,0.0062157191184681,0.0148154598943671,0.0143510958552398,-0.0085997407758989,-0.0081353767367716,False,False,False,,1,1,257
d=1 s=1,Random 50% #15,1714,0.0026854501430772,0.0207663214956883,0.0348603651401477,-0.0180808713526111,-0.0321749149970704,False,False,False,,1,1,257
d=1 s=1,Random 50% #16,1714,0.0188052608311229,0.0157883486639279,0.0193941646392022,0.0030169121671949,-0.0005889038080793,False,True,True,,1,1,257
d=1 s=1,Random 50% #17,1714,0.0073507410721795,0.0109233978186968,0.021748142050226,-0.0035726567465173,-0.0143974009780465,False,False,False,,1,1,257
d=1 s=1,Random 50% #18,1714,0.0251803786741562,0.0202798704822035,0.0291457590689987,0.0049005081919527,-0.0039653803948425,False,True,True,,1,1,257
d=1 s=1,Random 50% #19,1714,0.0087463233253787,0.0161894434880112,0.0182379896541274,-0.0074431201626324,-0.0094916663287486,False,False,False,,1,1,257
d=1 s=1,Random 50% #20,1714,0.0239488541873964,0.0177446895032727,0.0279866886675072,0.0062041646841236,-0.0040378344801108,False,True,True,,1,1,257
d=1 s=1,Random 50% #21,1714,0.0016605879752431,0.0122864796974746,0.0184028407034388,-0.0106258917222315,-0.0167422527281956,False,False,False,,1,1,257
d=1 s=1,Random 50% #22,1714,0.0178287222426975,0.0127145600004673,0.0191407429803995,0.0051141622422301,-0.001312020737702,False,True,True,,1,1,257
d=1 s=1,Random 50% #23,1714,-0.0051929851771431,0.0115541670538414,0.0195825599611717,-0.0167471522309845,-0.0247755451383148,False,False,False,,1,1,257
d=1 s=1,Random 50% #24,1714,0.0201698382197979,0.0148685948997826,0.02753088383281,0.0053012433200152,-0.0073610456130121,False,True,True,,1,1,257
d=1 s=1,Random 50% #25,1714,0.0024135223603308,0.0198498370166304,0.0138187278675166,-0.0174363146562996,-0.0114052055071858,False,False,False,,1,1,257
d=1 s=1,Random 50% #26,1714,-0.0063986093578627,0.0130363289479428,0.0138176651565987,-0.0194349383058055,-0.0202162745144614,False,False,False,,1,1,257
d=1 s=1,Random 50% #27,1714,-0.0048317683881064,0.0182960383241565,0.0192154284173304,-0.0231278067122629,-0.0240471968054369,False,False,False,,1,1,257
d=1 s=1,Random 50% #28,1714,0.0098094573797898,0.0181747864276106,0.0159949768941112,-0.0083653290478208,-0.0061855195143213,False,False,False,,1,1,257
d=1 s=1,Random 50% #29,1714,0.0125552608311229,0.0158648471292588,0.012175355142197,-0.0033095862981359,0.0003799056889258,False,True,True,,1,1,257
d=1 s=1,Random 50% #30,1714,0.0022139615866539,0.0077905332007288,0.0302371891043443,-0.0055765716140749,-0.0280232275176903,False,False,False,,1,1,257
d=1 s=1,Random 50% #31,1714,0.0081502190717898,0.0089045923453357,0.0182791804989775,-0.0007543732735459,-0.0101289614271877,False,False,False,,1,1,257
d=1 s=1,Random 50% #32,1714,-0.0092920029904661,0.0082066568908554,0.0149547435162937,-0.0174986598813216,-0.0242467465067599,False,False,False,,1,1,257
d=1 s=1,Random 50% #33,1714,-0.002514181228832,0.0114136213377491,0.0219049078009844,-0.0139278025665811,-0.0244190890298164,False,False,False,,1,1,257
d=1 s=1,Random 50% #34,1714,0.0070180513371488,0.0153138126966626,0.0189178887177703,-0.0082957613595137,-0.0118998373806215,False,False,False,,1,1,257
d=1 s=1,Random 50% #35,1714,0.0093248828878478,0.01989401399968,0.0217347924562507,-0.0105691311118321,-0.0124099095684028,False,False,False,,1,1,257
d=1 s=1,Random 50% #36,1714,0.016912667846362,0.008493277628981,0.0217745103742769,0.0084193902173809,-0.0048618425279149,False,True,True,,1,1,257
d=1 s=1,Random 50% #37,1714,0.0036653828805384,0.0041191619747183,0.0144569945302797,-0.0004537790941798,-0.0107916116497412,False,False,False,,1,1,257
d=1 s=1,Random 50% #38,1714,0.0021576191788371,0.0166370467986106,0.0169331387745881,-0.0144794276197734,-0.0147755195957509,False,False,False,,1,1,257
d=1 s=1,Random 50% #39,1714,0.0170086158804934,0.0106231118278268,0.0179848659041755,0.0063855040526665,-0.0009762500236821,False,True,True,,1,1,257
d=1 s=1,Random 50% #40,1714,0.018520937100027,0.0159547790804026,0.0243011118383801,0.0025661580196243,-0.005780174738353,False,True,True,,1,1,257
d=1 s=1,Random 50% #41,1714,0.0027199322354597,0.0072469055797887,0.0118251992640923,-0.0045269733443289,-0.0091052670286325,False,False,False,,1,1,257
d=1 s=1,Random 50% #42,1714,0.0178900300253214,0.0298106898228721,0.0110179625348582,-0.0119206597975507,0.0068720674904631,False,True,True,,1,1,257
d=1 s=1,Random 50% #43,1714,0.0169958506224066,0.0148378267172707,0.0181299341057535,0.0021580239051359,-0.0011340834833468,False,True,True,,1,1,257
d=1 s=1,Random 50% #44,1714,-0.0080414937759336,0.0185345997895498,0.0156410040168488,-0.0265760935654834,-0.0236824977927825,False,False,False,,1,1,257
d=1 s=1,Random 50% #45,1714,-0.0006684003732017,0.018944676008446,0.012807034046754,-0.0196130763816477,-0.0134754344199557,False,False,False,,1,1,257
d=1 s=1,Random 50% #46,1714,-0.0127567411871579,0.0157823994037474,0.0196023040109292,-0.0285391405909053,-0.0323590451980871,False,False,False,,1,1,257
d=1 s=1,Random 50% #47,1714,-0.0023071888899981,0.0165112147947287,0.0421816129869126,-0.0188184036847268,-0.0444888018769107,False,False,False,,1,1,257
d=1 s=1,Random 50% #48,1714,0.0007707867678387,0.0215057509372693,0.0208133161698915,-0.0207349641694306,-0.0200425294020527,False,False,False,,1,1,257
d=1 s=1,Random 50% #49,1714,-0.0052585890287469,0.0089921741300401,0.0151570855403329,-0.0142507631587871,-0.0204156745690798,False,False,False,,1,1,257
d=1 s=1,Random 50% #50,1714,-0.009935439192208,0.0074302531682602,0.003357969151971,-0.0173656923604682,-0.013293408344179,False,False,False,,1,1,257
d=1 s=1,Random 30% #1,1028,0.0177032019704433,0.0150279156836286,0.037942316677503,0.0026752862868147,-0.0202391147070597,False,True,True,,1,1,257
d=1 s=1,Random 30% #2,1028,-0.0188812287552644,0.0017726195702599,0.0237208128946351,-0.0206538483255244,-0.0426020416498996,False,False,False,,1,1,257
d=1 s=1,Random 30% #3,1028,-0.0136963318843895,0.0001939201250204,0.0104707644506747,-0.0138902520094099,-0.0241670963350642,False,False,False,,1,1,257
d=1 s=1,Random 30% #4,1028,0.012612065619632,0.0096048680629987,0.0120993585791024,0.0030071975566333,0.0005127070405295,False,False,False,,1,1,257
d=1 s=1,Random 30% #5,1028,0.012955140579904,0.0278830072793026,0.0131984320718942,-0.0149278666993986,-0.0002432914919901,False,False,False,,1,1,257
d=1 s=1,Random 30% #6,1028,0.011061887501678,0.0100882501822923,0.0186754861211251,0.0009736373193857,-0.007613598619447,False,True,True,,1,1,257
d=1 s=1,Random 30% #7,1028,-0.0019795447047178,0.0249779593323652,0.0307051385549819,-0.0269575040370831,-0.0326846832596998,False,False,False,,1,1,257
d=1 s=1,Random 30% #8,1028,-0.0013757582957458,0.0144890130914671,0.0267465775724069,-0.015864771387213,-0.0281223358681528,False,False,False,,1,1,257
d=1 s=1,Random 30% #9,1028,0.0167924069116573,0.0137681678125486,0.0146855206417061,0.0030242390991086,0.0021068862699511,False,False,False,,1,1,257
d=1 s=1,Random 30% #10,1028,0.0218614718614718,0.0053878485205414,0.0052956333581248,0.0164736233409304,0.0165658385033469,False,False,False,,1,1,257
d=1 s=1,Random 30% #11,1028,0.0036992125742528,0.0189898752014794,0.0170265620572085,-0.0152906626272266,-0.0133273494829556,False,False,False,,1,1,257
d=1 s=1,Random 30% #12,1028,-0.0176439165409753,0.0142730716028692,0.0228116787670382,-0.0319169881438445,-0.0404555953080135,False,False,False,,1,1,257
d=1 s=1,Random 30% #13,1028,0.0061871080085679,0.0266722871334327,0.0154404486068486,-0.0204851791248647,-0.0092533405982806,False,False,False,,1,1,257
d=1 s=1,Random 30% #14,1028,-0.0024039572835282,0.0126894979305127,0.020062709429746,-0.015093455214041,-0.0224666667132743,False,False,False,,1,1,257
d=1 s=1,Random 30% #15,1028,-0.0014797507788162,0.0254804127224,0.017791624298663,-0.0269601635012162,-0.0192713750774792,False,False,False,,1,1,257
d=1 s=1,Random 30% #16,1028,0.006823838043474,0.0154548210457577,0.019017458372356,-0.0086309830022836,-0.012193620328882,False,False,False,,1,1,257
d=1 s=1,Random 30% #17,1028,0.0030261642698374,0.0182653871208656,0.0157652103941429,-0.0152392228510281,-0.0127390461243054,False,False,False,,1,1,257
d=1 s=1,Random 30% #18,1028,0.008237689744539,0.0198382482576798,0.0148671511210955,-0.0116005585131408,-0.0066294613765565,False,False,False,,1,1,257
d=1 s=1,Random 30% #19,1028,0.0066883064376393,0.005490944572783,0.0276265074360775,0.0011973618648562,-0.0209382009984381,False,True,True,,1,1,257
d=1 s=1,Random 30% #20,1028,-0.0099963316214233,0.0136208153418814,0.035027662540852,-0.0236171469633048,-0.0450239941622753,False,False,False,,1,1,257
d=1 s=1,Random 30% #21,1028,0.002277451699682,0.0171450533240637,0.0013535690303793,-0.0148676016243816,0.0009238826693026,False,True,True,,1,1,257
d=1 s=1,Random 30% #22,1028,0.0271739130434782,0.0174196432770583,0.0198665838790715,0.0097542697664199,0.0073073291644067,False,False,False,,1,1,257
d=1 s=1,Random 30% #23,1028,0.0053719593676173,0.0199726563382885,0.0198077442529744,-0.0146006969706712,-0.014435784885357,False,False,False,,1,1,257
d=1 s=1,Random 30% #24,1028,0.0374355138753044,0.0108559648511428,0.003285447279296,0.0265795490241615,0.0341500665960083,False,False,False,,1,1,257
d=1 s=1,Random 30% #25,1028,0.0207335170659317,0.0084521522564303,0.0237671069862498,0.0122813648095013,-0.0030335899203181,False,True,True,,1,1,257
d=1 s=1,Random 30% #26,1028,0.000322640117994,0.0236989820621206,0.0023363936213803,-0.0233763419441265,-0.0020137535033862,False,False,False,,1,1,257
d=1 s=1,Random 30% #27,1028,-0.0133699862551543,0.0182031269466356,0.0413674406650147,-0.03157311320179,-0.054737426920169,False,False,False,,1,1,257
d=1 s=1,Random 30% #28,1028,0.0048546691403834,0.0083421908406408,0.0057127326239586,-0.0034875217002574,-0.0008580634835752,False,False,False,,1,1,257
d=1 s=1,Random 30% #29,1028,0.0132264436461088,0.0097597401176579,0.0133044095003815,0.0034667035284509,-7.796585427266578e-05,False,True,True,,1,1,257
d=1 s=1,Random 30% #30,1028,0.0073191060456281,0.0244787166005675,0.0083793323122898,-0.0171596105549394,-0.0010602262666617,False,False,False,,1,1,257
d=1 s=1,Random 30% #31,1028,0.0186572318838355,0.0139388062527151,0.0207614954961865,0.0047184256311204,-0.0021042636123509,False,True,True,,1,1,257
d=1 s=1,Random 30% #32,1028,0.0146773132638857,0.0379688173214654,0.0141549505974147,-0.0232915040575797,0.0005223626664709,False,True,True,,1,1,257
d=1 s=1,Random 30% #33,1028,0.0107989019115876,0.0280584822994434,0.0168385785399941,-0.0172595803878558,-0.0060396766284064,False,False,False,,1,1,257
d=1 s=1,Random 30% #34,1028,0.0036708111308466,0.0132763585607842,0.0251051026523056,-0.0096055474299375,-0.021434291521459,False,False,False,,1,1,257
d=1 s=1,Random 30% #35,1028,-0.0021279853031231,0.0227505633279972,0.025466636150602,-0.0248785486311204,-0.0275946214537251,False,False,False,,1,1,257
d=1 s=1,Random 30% #36,1028,-0.0048226599270606,0.0183882351554582,0.0124953664675129,-0.0232108950825188,-0.0173180263945735,False,False,False,,1,1,257
d=1 s=1,Random 30% #37,1028,-0.0037446257685728,0.0230169588740981,0.0260960390373491,-0.0267615846426709,-0.0298406648059219,False,False,False,,1,1,257
d=1 s=1,Random 30% #38,1028,0.0108722741433021,-0.0066311123716919,0.025143658478043,0.017503386514994,-0.0142713843347409,True,True,True,,1,1,257
d=1 s=1,Random 30% #39,1028,0.0380230468256006,0.0006852491020913,0.0072677205983088,0.0373377977235092,0.0307553262272917,False,False,False,,1,1,257
d=1 s=1,Random 30% #40,1028,-0.0156995008383602,0.0052339667188782,0.0209985442546553,-0.0209334675572384,-0.0366980450930156,False,False,False,,1,1,257
d=1 s=1,Random 30% #41,1028,0.0003191021554961,0.0124885676940162,0.0146308939919225,-0.01216946553852,-0.0143117918364264,False,False,False,,1,1,257
d=1 s=1,Random 30% #42,1028,0.0039796984507742,0.0121298268580192,0.022752555992828,-0.008150128407245,-0.0187728575420538,False,False,False,,1,1,257
d=1 s=1,Random 30% #43,1028,0.0320665445665445,0.0277854986902917,0.0267343118159207,0.0042810458762528,0.0053322327506238,False,False,False,,1,1,257
d=1 s=1,Random 30% #44,1028,0.014617494198646,0.0171906090973792,0.0206580036019123,-0.0025731148987332,-0.0060405094032663,False,False,False,,1,1,257
d=1 s=1,Random 30% #45,1028,-0.010677190889205,0.0040492268449834,0.0102720805702141,-0.0147264177341884,-0.0209492714594191,False,False,False,,1,1,257
d=1 s=1,Random 30% #46,1028,-0.0211341559464426,0.0065925975885616,0.0111920025803595,-0.0277267535350042,-0.0323261585268021,False,False,False,,1,1,257
d=1 s=1,Random 30% #47,1028,0.0021068472535741,0.0394136678795603,0.0252733330499532,-0.0373068206259862,-0.0231664857963791,False,False,False,,1,1,257
d=1 s=1,Random 30% #48,1028,0.0099373113536103,0.0312974693832646,0.0244138753907156,-0.0213601580296542,-0.0144765640371052,False,False,False,,1,1,257
d=1 s=1,Random 30% #49,1028,-0.0033935788911766,0.0217876616606127,0.0151378598112197,-0.0251812405517894,-0.0185314387023964,False,False,False,,1,1,257
d=1 s=1,Random 30% #50,1028,-0.0149638584774062,0.019111257968318,0.0154182372827381,-0.0340751164457243,-0.0303820957601444,False,False,False,,1,1,257
d=1 s=2,All Patients,3429,0.0078818040435458,0.0168159857844379,0.0219928757027565,-0.0089341817408921,-0.0141110716592106,False,False,False,,1,2,257
d=1 s=2,ICUType 1.0,490,0.0294939989088925,0.0389007978956237,0.0448031774587513,-0.0094067989867312,-0.0153091785498588,False,False,False,,1,2,257
d=1 s=2,ICUType 2.0,643,-0.000975689080413,-0.0098227589541265,0.0096978181632051,0.0088470698737135,-0.0106735072436181,True,True,True,,1,2,257
d=1 s=2,ICUType 3.0,1357,-0.0217764843549488,0.0049029970844736,0.0162540255306173,-0.0266794814394225,-0.0380305098855662,False,False,False,,1,2,257
d=1 s=2,ICUType 4.0,939,0.0202084035501629,0.0270333675598459,0.0263254084184292,-0.006824964009683,-0.0061170048682663,False,False,False,,1,2,257
d=1 s=2,Age decile 0,374,0.046026807780653,0.0238631954903242,0.003639106702898,0.0221636122903287,0.042387701077755,False,False,False,,1,2,257
d=1 s=2,Age decile 1,344,0.0273634472301562,0.0533132148793753,0.0140913219929351,-0.025949767649219,0.013272125237221,False,True,True,,1,2,257
d=1 s=2,Age decile 2,347,0.0042864169770219,0.0052323768255635,0.0289122509606461,-0.0009459598485415,-0.0246258339836241,False,False,False,,1,2,257
d=1 s=2,Age decile 3,325,0.0096292729898892,0.0310336634154443,0.0247356687249532,-0.0214043904255551,-0.0151063957350639,False,False,False,,1,2,257
d=1 s=2,Age decile 4,372,-0.0152359717577108,0.0266027913891457,-0.0037356463648502,-0.0418387631468566,-0.0115003253928606,True,False,True,,1,2,257
d=1 s=2,Age decile 5,344,-0.0250497851378262,0.0142034334133651,0.0112052880419125,-0.0392532185511914,-0.0362550731797388,False,False,False,,1,2,257
d=1 s=2,Age decile 6,397,-0.0004719207173194,0.0296683316508574,-0.022775596961188,-0.0301402523681768,0.0223036762438685,True,True,True,,1,2,257
d=1 s=2,Age decile 7,247,0.0173747705218987,0.0469758465518599,0.0030589052785202,-0.0296010760299611,0.0143158652433784,False,True,True,,1,2,257
d=1 s=2,Age decile 8,354,-0.0216450216450216,0.0142255703548393,-0.0127889483829862,-0.035870591999861,-0.0088560732620354,True,False,True,,1,2,257
d=1 s=2,Age decile 9,325,-0.0771864301276066,0.0448903826002899,0.0227124751746251,-0.1220768127278965,-0.0998989053022317,False,False,False,,1,2,257
d=1 s=2,HR quartile 0,877,0.0371049136786188,0.0349152605297467,0.0232620774972292,0.002189653148872,0.0138428361813895,False,False,False,,1,2,257
d=1 s=2,HR quartile 1,917,-0.0169849537037037,0.0036990355681994,0.006998327904658,-0.0206839892719031,-0.0239832816083617,False,False,False,,1,2,257
d=1 s=2,HR quartile 2,816,0.034861311019492,0.0186634635634678,0.0206352185346211,0.0161978474560242,0.0142260924848709,False,False,False,,1,2,257
d=1 s=2,HR quartile 3,819,-0.0232600311906863,0.0064424531390797,0.0173144570472968,-0.0297024843297661,-0.0405744882379831,False,False,False,,1,2,257
d=1 s=2,MAP quartile 0,877,-0.0141240285818599,-0.0056907296770877,0.0084117457796447,-0.0084332989047721,-0.0225357743615046,True,False,True,,1,2,257
d=1 s=2,MAP quartile 1,840,0.02392179413456,0.0047447630238575,0.0363320456211727,0.0191770311107025,-0.0124102514866126,False,True,True,,1,2,257
