setting,subset,n,difference,explained_menref,explained_womenref,unexplained_menref,unexplained_womenref,explained_flip,unexplained_flip,any_flip,error,arch,n_params
4,Random 50% #17,1714,0.0073507410721795,0.0029910119344783,0.0281392934447445,0.0043597291377012,-0.020788552372565,False,True,True,,4,33
4,Random 50% #18,1714,0.0251803786741562,0.0103420373872289,0.021943248034104,0.0148383412869272,0.0032371306400521,False,False,False,,4,33
4,Random 50% #19,1714,0.0087463233253787,0.0003383401455627,0.0219225435244156,0.008407983179816,-0.0131762201990369,False,True,True,,4,33
4,Random 50% #20,1714,0.0239488541873964,-0.0022102615074388,0.0221524884098737,0.0261591156948352,0.0017963657775226,True,False,True,,4,33
4,Random 50% #21,1714,0.0016605879752431,0.0028173637348065,0.0212516551649208,-0.0011567757595634,-0.0195910671896777,False,False,False,,4,33
4,Random 50% #22,1714,0.0178287222426975,0.0070497059718961,0.0243335712886687,0.0107790162708013,-0.0065048490459711,False,True,True,,4,33
4,Random 50% #23,1714,-0.0051929851771431,0.0051721950189711,0.0191077297599721,-0.0103651801961142,-0.0243007149371153,False,False,False,,4,33
4,Random 50% #24,1714,0.0201698382197979,0.003878141759307,0.0314338046411567,0.0162916964604909,-0.0112639664213587,False,True,True,,4,33
4,Random 50% #25,1714,0.0024135223603308,0.0029204776594483,0.0197154116263037,-0.0005069552991175,-0.0173018892659729,False,False,False,,4,33
4,Random 50% #26,1714,-0.0063986093578627,-0.0036993660306913,0.01893628062987,-0.0026992433271713,-0.0253348899877327,True,False,True,,4,33
4,Random 50% #27,1714,-0.0048317683881064,0.0068464522767291,0.0210416628156866,-0.0116782206648355,-0.025873431203793,False,False,False,,4,33
4,Random 50% #28,1714,0.0098094573797898,0.0019119027547434,0.0194640771839905,0.0078975546250464,-0.0096546198042007,False,True,True,,4,33
4,Random 50% #29,1714,0.0125552608311229,0.0020859446497236,0.0242307913270983,0.0104693161813992,-0.0116755304959754,False,True,True,,4,33
4,Random 50% #30,1714,0.0022139615866539,0.0006714693606938,0.0197324526725602,0.00154249222596,-0.0175184910859063,False,True,True,,4,33
4,Random 50% #31,1714,0.0081502190717898,-0.0090764105044633,0.0140266667253954,0.0172266295762531,-0.0058764476536055,True,True,True,,4,33
4,Random 50% #32,1714,-0.0092920029904661,0.0009902612207405,0.0181155703706737,-0.0102822642112066,-0.0274075733611398,False,False,False,,4,33
4,Random 50% #33,1714,-0.002514181228832,-0.0087289989208892,0.0197127143580909,0.0062148176920571,-0.022226895586923,True,True,True,,4,33
4,Random 50% #34,1714,0.0070180513371488,-0.0010006802507808,0.016071705678476,0.0080187315879297,-0.0090536543413271,True,True,True,,4,33
4,Random 50% #35,1714,0.0093248828878478,0.0014246193822178,0.0180306153284344,0.00790026350563,-0.0087057324405865,False,True,True,,4,33
4,Random 50% #36,1714,0.016912667846362,0.0023143170327254,0.0202318863449109,0.0145983508136365,-0.0033192184985488,False,True,True,,4,33
4,Random 50% #37,1714,0.0036653828805384,-2.8988895718617957e-05,0.0196179282000406,0.0036943717762571,-0.0159525453195021,True,True,True,,4,33
4,Random 50% #38,1714,0.0021576191788371,0.0031606098719176,0.0267974167893644,-0.0010029906930804,-0.0246397976105273,False,False,False,,4,33
4,Random 50% #39,1714,0.0170086158804934,-0.0013945673572317,0.0251543869970524,0.0184031832377251,-0.008145771116559,True,True,True,,4,33
4,Random 50% #40,1714,0.018520937100027,0.0047139769431494,0.0279722335012788,0.0138069601568776,-0.0094512964012517,False,True,True,,4,33
4,Random 50% #41,1714,0.0027199322354597,-0.0014043686542726,0.0183889591093004,0.0041243008897324,-0.0156690268738406,True,True,True,,4,33
4,Random 50% #42,1714,0.0178900300253214,0.0013261901893685,0.0154793152755605,0.0165638398359528,0.0024107147497608,False,False,False,,4,33
4,Random 50% #43,1714,0.0169958506224066,0.0069424404542816,0.0222744302112227,0.010053410168125,-0.0052785795888161,False,True,True,,4,33
4,Random 50% #44,1714,-0.0080414937759336,-0.0032040827108317,0.0148926191312284,-0.0048374110651018,-0.0229341129071621,True,False,True,,4,33
4,Random 50% #45,1714,-0.0006684003732017,0.0087181647326836,0.0198384843050977,-0.0093865651058853,-0.0205068846782994,False,False,False,,4,33
4,Random 50% #46,1714,-0.0127567411871579,0.0025021809225856,0.0197737191386358,-0.0152589221097435,-0.0325304603257937,False,False,False,,4,33
4,Random 50% #47,1714,-0.0023071888899981,0.0002929219759253,0.0264666401903146,-0.0026001108659234,-0.0287738290803127,False,False,False,,4,33
4,Random 50% #48,1714,0.0007707867678387,0.0065502726488941,0.0209047818470436,-0.0057794858810554,-0.0201339950792048,False,False,False,,4,33
4,Random 50% #49,1714,-0.0052585890287469,-0.0048684341707037,0.0174479655486041,-0.0003901548580432,-0.022706554577351,True,False,True,,4,33
4,Random 50% #50,1714,-0.009935439192208,-0.0044675690894656,0.0114403906497805,-0.0054678701027423,-0.0213758298419885,True,False,True,,4,33
4,Random 30% #1,1028,0.0177032019704433,-0.0107324454093936,0.0309911201066117,0.028435647379837,-0.0132879181361683,True,True,True,,4,33
4,Random 30% #2,1028,-0.0188812287552644,-0.0243312448793006,0.0208356449077759,0.0054500161240361,-0.0397168736630404,True,True,True,,4,33
4,Random 30% #3,1028,-0.0136963318843895,-0.0073947943379635,0.0255050898390004,-0.0063015375464259,-0.03920142172339,True,False,True,,4,33
4,Random 30% #4,1028,0.012612065619632,-0.001188917785152,0.0138223369355197,0.013800983404784,-0.0012102713158876,True,True,True,,4,33
4,Random 30% #5,1028,0.012955140579904,0.0084852838412906,0.0276407593032527,0.0044698567386133,-0.0146856187233487,False,True,True,,4,33
4,Random 30% #6,1028,0.011061887501678,-0.0098100726421229,0.0322917617683664,0.020871960143801,-0.0212298742666883,True,True,True,,4,33
4,Random 30% #7,1028,-0.0019795447047178,0.0021131827046078,0.0380850524315815,-0.0040927274093257,-0.0400645971362993,False,False,False,,4,33
4,Random 30% #8,1028,-0.0013757582957458,-0.0046461094671099,0.0378876860961999,0.003270351171364,-0.0392634443919458,True,True,True,,4,33
4,Random 30% #9,1028,0.0167924069116573,-0.0039212048296597,0.0236096939376889,0.0207136117413171,-0.0068172870260315,True,True,True,,4,33
4,Random 30% #10,1028,0.0218614718614718,-0.0060065692557932,0.0172957075842732,0.0278680411172651,0.0045657642771985,True,False,True,,4,33
4,Random 30% #11,1028,0.0036992125742528,0.0027320591400988,0.0287713235920223,0.000967153434154,-0.0250721110177694,False,True,True,,4,33
4,Random 30% #12,1028,-0.0176439165409753,-0.0076825441170277,0.0141629495741622,-0.0099613724239475,-0.0318068661151375,True,False,True,,4,33
4,Random 30% #13,1028,0.0061871080085679,0.0023314142806629,0.0327675209267885,0.0038556937279049,-0.0265804129182206,False,True,True,,4,33
4,Random 30% #14,1028,-0.0024039572835282,0.0028172802706814,0.0214694698864596,-0.0052212375542097,-0.0238734271699878,False,False,False,,4,33
4,Random 30% #15,1028,-0.0014797507788162,0.0026349533468898,0.0245202241941519,-0.004114704125706,-0.0259999749729681,False,False,False,,4,33
4,Random 30% #16,1028,0.006823838043474,0.0008243452943985,0.0188975680288304,0.0059994927490754,-0.0120737299853564,False,True,True,,4,33
4,Random 30% #17,1028,0.0030261642698374,0.0006701638669333,0.0338910461315492,0.0023560004029041,-0.0308648818617117,False,True,True,,4,33
4,Random 30% #18,1028,0.008237689744539,0.0009059762144422,0.0280978123345783,0.0073317135300968,-0.0198601225900392,False,True,True,,4,33
4,Random 30% #19,1028,0.0066883064376393,-0.0191663081785902,0.0285809887665755,0.0258546146162295,-0.0218926823289362,True,True,True,,4,33
4,Random 30% #20,1028,-0.0099963316214233,0.0014618108298416,0.0337217870780461,-0.011458142451265,-0.0437181186994695,False,False,False,,4,33
4,Random 30% #21,1028,0.002277451699682,-0.0034479414189464,0.0109744556645158,0.0057253931186285,-0.0086970039648337,True,True,True,,4,33
4,Random 30% #22,1028,0.0271739130434782,0.0076344023242677,0.0233118823777707,0.0195395107192105,0.0038620306657075,False,False,False,,4,33
4,Random 30% #23,1028,0.0053719593676173,0.0072085934069802,0.0234122705469446,-0.0018366340393628,-0.0180403111793272,False,False,False,,4,33
4,Random 30% #24,1028,0.0374355138753044,-0.0033346902676271,0.0076926350395788,0.0407702041429315,0.0297428788357256,True,False,True,,4,33
4,Random 30% #25,1028,0.0207335170659317,-0.0119570079287759,0.0221655000432125,0.0326905249947076,-0.0014319829772807,True,True,True,,4,33
4,Random 30% #26,1028,0.000322640117994,-4.3548112001245975e-05,0.0175733464032602,0.0003661882299953,-0.0172507062852661,True,True,True,,4,33
4,Random 30% #27,1028,-0.0133699862551543,-0.0020988894619038,0.0189620747859304,-0.0112710967932504,-0.0323320610410847,True,False,True,,4,33
4,Random 30% #28,1028,0.0048546691403834,-0.0094466452225948,0.018260345310021,0.0143013143629782,-0.0134056761696376,True,True,True,,4,33
4,Random 30% #29,1028,0.0132264436461088,-0.0068262758135637,0.0246491693675574,0.0200527194596726,-0.0114227257214485,True,True,True,,4,33
4,Random 30% #30,1028,0.0073191060456281,-0.0025111686366669,0.0234337486948897,0.009830274682295,-0.0161146426492616,True,True,True,,4,33
4,Random 30% #31,1028,0.0186572318838355,0.0062948377210688,0.0270729688914065,0.0123623941627666,-0.008415737007571,False,True,True,,4,33
4,Random 30% #32,1028,0.0146773132638857,0.0157445151588806,0.0232396758561161,-0.0010672018949949,-0.0085623625922304,False,False,False,,4,33
4,Random 30% #33,1028,0.0107989019115876,0.002562178701071,0.0130611449512817,0.0082367232105166,-0.0022622430396941,False,True,True,,4,33
4,Random 30% #34,1028,0.0036708111308466,-0.0065545910605242,0.0305720595637857,0.0102254021913709,-0.026901248432939,True,True,True,,4,33
4,Random 30% #35,1028,-0.0021279853031231,-0.015759087570447,0.0278179124933923,0.0136311022673238,-0.0299458977965154,True,True,True,,4,33
4,Random 30% #36,1028,-0.0048226599270606,0.0072905522305029,0.022380153003825,-0.0121132121575636,-0.0272028129308856,False,False,False,,4,33
4,Random 30% #37,1028,-0.0037446257685728,0.0037708876821396,0.0276721384591485,-0.0075155134507125,-0.0314167642277214,False,False,False,,4,33
4,Random 30% #38,1028,0.0108722741433021,-0.0119905495012596,0.0332342251519784,0.0228628236445617,-0.0223619510086763,True,True,True,,4,33
4,Random 30% #39,1028,0.0380230468256006,0.0015291700956257,0.0156661401980768,0.0364938767299748,0.0223569066275238,False,False,False,,4,33
4,Random 30% #40,1028,-0.0156995008383602,-0.0136670104725379,0.0164286384335545,-0.0020324903658223,-0.0321281392719148,True,False,True,,4,33
4,Random 30% #41,1028,0.0003191021554961,0.0031936869215031,0.0281372902503694,-0.002874584766007,-0.0278181880948733,False,False,False,,4,33
4,Random 30% #42,1028,0.0039796984507742,-0.0066712831153694,0.0298442757194012,0.0106509815661436,-0.025864577268627,True,True,True,,4,33
4,Random 30% #43,1028,0.0320665445665445,0.0081656060667376,0.0388897916385337,0.0239009384998069,-0.0068232470719892,False,True,True,,4,33
4,Random 30% #44,1028,0.014617494198646,0.0012923527619257,0.0270886333744145,0.0133251414367203,-0.0124711391757685,False,True,True,,4,33
4,Random 30% #45,1028,-0.010677190889205,-0.0101334133773978,0.0151774710355734,-0.0005437775118071,-0.0258546619247784,True,False,True,,4,33
4,Random 30% #46,1028,-0.0211341559464426,-0.0085043504803491,0.0298155289455187,-0.0126298054660934,-0.0509496848919613,True,False,True,,4,33
4,Random 30% #47,1028,0.0021068472535741,-0.0029587928911212,0.0264005628998327,0.0050656401446953,-0.0242937156462585,True,True,True,,4,33
4,Random 30% #48,1028,0.0099373113536103,0.0077050750115168,0.0271875367220721,0.0022322363420935,-0.0172502253684617,False,True,True,,4,33
4,Random 30% #49,1028,-0.0033935788911766,0.0039245918021371,0.0252212797415227,-0.0073181706933138,-0.0286148586326994,False,False,False,,4,33
4,Random 30% #50,1028,-0.0149638584774062,-0.0036789763276947,0.0266673654838733,-0.0112848821497115,-0.0416312239612796,True,False,True,,4,33
8,All Patients,3429,0.0078818040435458,0.0129172320652571,0.0161282888227488,-0.0050354280217112,-0.0082464847792029,False,False,False,,8,65
8,ICUType 1.0,490,0.0294939989088925,0.025860493450303,0.0343625817484468,0.0036335054585895,-0.0048685828395543,False,True,True,,8,65
8,ICUType 2.0,643,-0.000975689080413,-0.0107056313720777,0.0091846502379933,0.0097299422916646,-0.0101603393184063,True,True,True,,8,65
8,ICUType 3.0,1357,-0.0217764843549488,0.002683446514629,0.0148523358340429,-0.0244599308695779,-0.0366288201889917,False,False,False,,8,65
8,ICUType 4.0,939,0.0202084035501629,0.0191500954169197,0.0198060087612946,0.0010583081332432,0.0004023947888682,False,False,False,,8,65
8,Age decile 0,374,0.046026807780653,0.0445516517873127,0.0141012164343487,0.0014751559933403,0.0319255913463042,False,False,False,,8,65
8,Age decile 1,344,0.0273634472301562,0.0471523642407749,0.023537077315087,-0.0197889170106187,0.0038263699150691,False,True,True,,8,65
8,Age decile 2,347,0.0042864169770219,0.0200496508359212,0.0225484650737092,-0.0157632338588992,-0.0182620480966872,False,False,False,,8,65
8,Age decile 3,325,0.0096292729898892,0.0116390159328205,0.0389366193280493,-0.0020097429429313,-0.02930734633816,False,False,False,,8,65
8,Age decile 4,372,-0.0152359717577108,0.0060553863183516,0.0018741817245602,-0.0212913580760625,-0.0171101534822711,False,False,False,,8,65
8,Age decile 5,344,-0.0250497851378262,0.0042174266149459,0.0082183692145521,-0.0292672117527721,-0.0332681543523784,False,False,False,,8,65
8,Age decile 6,397,-0.0004719207173194,0.0341391263106665,0.0015666757590206,-0.034611047027986,-0.0020385964763401,False,False,False,,8,65
8,Age decile 7,247,0.0173747705218987,0.027450136748086,0.0299411117854996,-0.0100753662261872,-0.0125663412636009,False,False,False,,8,65
8,Age decile 8,354,-0.0216450216450216,0.0089454890443299,0.0032354599871802,-0.0305905106893516,-0.0248804816322018,False,False,False,,8,65
8,Age decile 9,325,-0.0771864301276066,-0.0086976428073621,-0.0154611972774167,-0.0684887873202445,-0.0617252328501898,False,False,False,,8,65
8,HR quartile 0,877,0.0371049136786188,0.0288389012709729,0.0172991300185274,0.0082660124076458,0.0198057836600914,False,False,False,,8,65
8,HR quartile 1,917,-0.0169849537037037,0.0108508675091684,0.0082109710585702,-0.0278358212128721,-0.0251959247622739,False,False,False,,8,65
8,HR quartile 2,816,0.034861311019492,-0.0009138534355303,0.0257731922263863,0.0357751644550224,0.0090881187931057,True,False,True,,8,65
8,HR quartile 3,819,-0.0232600311906863,0.0112152955868995,0.0046829983912446,-0.0344753267775858,-0.0279430295819309,False,False,False,,8,65
8,MAP quartile 0,877,-0.0141240285818599,-0.0003608350345843,0.0046793370057494,-0.0137631935472755,-0.0188033655876093,True,False,True,,8,65
8,MAP quartile 1,840,0.02392179413456,0.005320491481988,0.0150511612596444,0.018601302652572,0.0088706328749156,False,False,False,,8,65
8,MAP quartile 2,866,0.0104058609958506,0.0088527234907554,0.0033933850386978,0.0015531375050952,0.0070124759571527,False,False,False,,8,65
8,MAP quartile 3,846,0.0090927756430939,0.0266155545911331,0.0198796563005317,-0.0175227789480392,-0.0107868806574378,False,False,False,,8,65
8,Temp quartile 0,902,0.0068727157158747,0.0051988775164497,0.0207118356732002,0.0016738381994249,-0.0138391199573254,False,True,True,,8,65
8,Temp quartile 1,864,0.0305627470437901,0.0121905179594182,0.0161893348618462,0.0183722290843719,0.0143734121819439,False,False,False,,8,65
8,Temp quartile 2,838,-0.0036346905912123,0.0080269010477958,0.0171382339926632,-0.0116615916390081,-0.0207729245838755,False,False,False,,8,65
8,Temp quartile 3,825,-0.0023612750885478,-0.0007206443148462,0.0023596763845458,-0.0016406307737015,-0.0047209514730936,True,False,True,,8,65
8,Urine quartile 0,859,-0.0313289760348584,-0.0156625595711022,0.0236495001272742,-0.0156664164637561,-0.0549784761621326,True,False,True,,8,65
8,Urine quartile 1,913,-0.0210526315789473,0.0005795303926335,0.011262487122116,-0.0216321619715809,-0.0323151187010634,False,False,False,,8,65
8,Urine quartile 2,802,0.0149901230333403,0.0055815384356046,0.008831913116834,0.0094085845977356,0.0061582099165062,False,False,False,,8,65
8,Urine quartile 3,855,0.0601118199903958,0.0171680588596973,0.0008691676017743,0.0429437611306985,0.0592426523886214,False,False,False,,8,65
8,SAPS quartile 0,1025,0.0026756349262149,0.0010226625068403,0.0078536476439098,0.0016529724193745,-0.0051780127176948,False,True,True,,8,65
8,SAPS quartile 1,946,0.0452124666297511,-0.0018632951577078,0.0093418579904084,0.0470757617874589,0.0358706086393427,True,False,True,,8,65
8,SAPS quartile 2,660,0.0015384615384615,0.0258298784330522,0.0137277331301861,-0.0242914168945906,-0.0121892715917245,False,False,False,,8,65
8,SAPS quartile 3,798,-0.0389986891196934,0.0211336179682027,0.0149021568221573,-0.0601323070878962,-0.0539008459418508,False,False,False,,8,65
8,HR > 100,945,-0.0351262896411669,0.0055333498614729,0.0063971603250095,-0.0406596395026399,-0.0415234499661765,False,False,False,,8,65
8,MAP < 65,697,-0.0279136809159047,0.0006226716415952,0.0010479715988562,-0.0285363525575,-0.028961652514761,False,False,False,,8,65
8,Temp > 38C,267,-0.0430204913392958,0.0167475459429403,-0.0034383854712687,-0.0597680372822361,-0.0395821058680271,True,False,True,,8,65
8,Urine > 1000,210,0.0458952811893988,0.0546773643621191,-0.0042081619862025,-0.0087820831727202,0.0501034431756013,True,True,True,,8,65
8,Random 50% #1,1714,0.0148182289884191,0.0072899150045547,0.0105246441906069,0.0075283139838644,0.0042935847978122,False,False,False,,8,65
8,Random 50% #2,1714,0.0038708396744524,0.0057854871980757,0.0124816799835878,-0.0019146475236232,-0.0086108403091353,False,False,False,,8,65
8,Random 50% #3,1714,0.0221853388658367,0.0134748321476018,0.0148075851290312,0.0087105067182349,0.0073777537368055,False,False,False,,8,65
