setting,subset,n,difference,explained_menref,explained_womenref,unexplained_menref,unexplained_womenref,explained_flip,unexplained_flip,any_flip,error,max_depth
depth 2,Random 50% #15,1714,0.0026854501430772,0.0198744867578439,0.0191519663492149,-0.0171890366147667,-0.0164665162061377,False,False,False,,2
depth 2,Random 50% #16,1714,0.0188052608311229,0.0197937235745304,0.0121798636632206,-0.0009884627434075,0.0066253971679022,False,True,True,,2
depth 2,Random 50% #17,1714,0.0073507410721795,0.0140570057816411,0.0263045479247195,-0.0067062647094615,-0.01895380685254,False,False,False,,2
depth 2,Random 50% #18,1714,0.0251803786741562,0.0189893632742795,0.0216040869945016,0.0061910153998766,0.0035762916796545,False,False,False,,2
depth 2,Random 50% #19,1714,0.0087463233253787,0.0116987402309039,0.011512877859965,-0.0029524169055251,-0.0027665545345862,False,False,False,,2
depth 2,Random 50% #20,1714,0.0239488541873964,0.0158152387511195,0.0333850084209455,0.0081336154362768,-0.009436154233549,False,True,True,,2
depth 2,Random 50% #21,1714,0.0016605879752431,0.0077949322614508,0.0194546938541976,-0.0061343442862077,-0.0177941058789545,False,False,False,,2
depth 2,Random 50% #22,1714,0.0178287222426975,0.0188769516147037,0.0237523247857306,-0.0010482293720062,-0.005923602543033,False,False,False,,2
depth 2,Random 50% #23,1714,-0.0051929851771431,0.0157508356799034,0.0198974012871898,-0.0209438208570465,-0.0250903864643329,False,False,False,,2
depth 2,Random 50% #24,1714,0.0201698382197979,0.012301884773168,0.0191552226731538,0.0078679534466299,0.0010146155466441,False,False,False,,2
depth 2,Random 50% #25,1714,0.0024135223603308,0.0187949296311545,0.0203099899702216,-0.0163814072708237,-0.0178964676098908,False,False,False,,2
depth 2,Random 50% #26,1714,-0.0063986093578627,0.0056192475607637,0.0103631537407906,-0.0120178569186264,-0.0167617630986533,False,False,False,,2
depth 2,Random 50% #27,1714,-0.0048317683881064,0.0175230919344322,0.0131553272282375,-0.0223548603225386,-0.0179870956163439,False,False,False,,2
depth 2,Random 50% #28,1714,0.0098094573797898,0.0144568946362981,0.0201914106924616,-0.0046474372565082,-0.0103819533126717,False,False,False,,2
depth 2,Random 50% #29,1714,0.0125552608311229,0.0126532879124293,0.0111834401095155,-9.802708130640658e-05,0.0013718207216073,False,True,True,,2
depth 2,Random 50% #30,1714,0.0022139615866539,0.0135291872083032,0.0196943277918127,-0.0113152256216493,-0.0174803662051587,False,False,False,,2
depth 2,Random 50% #31,1714,0.0081502190717898,0.0143311786115943,0.0098348562034882,-0.0061809595398044,-0.0016846371316984,False,False,False,,2
depth 2,Random 50% #32,1714,-0.0092920029904661,0.0109476925450006,0.0181665743014526,-0.0202396955354668,-0.0274585772919187,False,False,False,,2
depth 2,Random 50% #33,1714,-0.002514181228832,0.0071065508886237,0.0160447185306641,-0.0096207321174558,-0.0185588997594962,False,False,False,,2
depth 2,Random 50% #34,1714,0.0070180513371488,0.0166998213675697,0.0126360689544453,-0.0096817700304208,-0.0056180176172965,False,False,False,,2
depth 2,Random 50% #35,1714,0.0093248828878478,0.024395632206173,0.0221575791607273,-0.0150707493183252,-0.0128326962728794,False,False,False,,2
depth 2,Random 50% #36,1714,0.016912667846362,0.0088375678348115,0.0233803681710424,0.0080751000115504,-0.0064677003246803,False,True,True,,2
depth 2,Random 50% #37,1714,0.0036653828805384,0.0137796992582317,0.01539537922823,-0.0101143163776932,-0.0117299963476915,False,False,False,,2
depth 2,Random 50% #38,1714,0.0021576191788371,0.0198182469262818,0.0284376062226942,-0.0176606277474447,-0.0262799870438571,False,False,False,,2
depth 2,Random 50% #39,1714,0.0170086158804934,0.0093294547015344,0.0182507485492359,0.0076791611789589,-0.0012421326687425,False,True,True,,2
depth 2,Random 50% #40,1714,0.018520937100027,0.0214108865216401,0.0205660143693769,-0.0028899494216131,-0.0020450772693498,False,False,False,,2
depth 2,Random 50% #41,1714,0.0027199322354597,0.0173341755835117,0.0140409197252797,-0.0146142433480519,-0.01132098748982,False,False,False,,2
depth 2,Random 50% #42,1714,0.0178900300253214,0.0192381478411201,0.0164393124480914,-0.0013481178157987,0.00145071757723,False,True,True,,2
depth 2,Random 50% #43,1714,0.0169958506224066,0.0214438599604046,0.0136353846736262,-0.004448009337998,0.0033604659487803,False,True,True,,2
depth 2,Random 50% #44,1714,-0.0080414937759336,0.0141682742433583,0.0140268893291655,-0.0222097680192919,-0.0220683831050992,False,False,False,,2
depth 2,Random 50% #45,1714,-0.0006684003732017,0.0226449640247168,0.0181913381950451,-0.0233133643979185,-0.0188597385682468,False,False,False,,2
depth 2,Random 50% #46,1714,-0.0127567411871579,0.0184341776877689,0.0232039278678438,-0.0311909188749268,-0.0359606690550018,False,False,False,,2
depth 2,Random 50% #47,1714,-0.0023071888899981,0.0166311824199281,0.0240528333693207,-0.0189383713099262,-0.0263600222593188,False,False,False,,2
depth 2,Random 50% #48,1714,0.0007707867678387,0.0232045517253049,0.0191527987681046,-0.0224337649574661,-0.0183820120002658,False,False,False,,2
depth 2,Random 50% #49,1714,-0.0052585890287469,0.0101621809460699,0.0183677324692014,-0.0154207699748169,-0.0236263214979483,False,False,False,,2
depth 2,Random 50% #50,1714,-0.009935439192208,0.0092662857517973,0.0081529318492421,-0.0192017249440053,-0.0180883710414501,False,False,False,,2
depth 2,Random 30% #1,1028,0.0177032019704433,0.0178954106083442,0.0252692886714984,-0.0001922086379009,-0.007566086701055,False,False,False,,2
depth 2,Random 30% #2,1028,-0.0188812287552644,0.0064430338825827,0.0142138108717306,-0.0253242626378472,-0.0330950396269951,False,False,False,,2
depth 2,Random 30% #3,1028,-0.0136963318843895,1.4533612825717857e-05,0.0013549119309635,-0.0137108654972152,-0.015051243815353,False,False,False,,2
depth 2,Random 30% #4,1028,0.012612065619632,0.0072357233827009,0.0178394598430352,0.0053763422369311,-0.0052273942234031,False,True,True,,2
depth 2,Random 30% #5,1028,0.012955140579904,0.018163878339928,0.0151233022698495,-0.0052087377600239,-0.0021681616899454,False,False,False,,2
depth 2,Random 30% #6,1028,0.011061887501678,0.0294931564542829,0.0208364746638445,-0.0184312689526048,-0.0097745871621665,False,False,False,,2
depth 2,Random 30% #7,1028,-0.0019795447047178,0.0227902048393421,0.0189362883949434,-0.02476974954406,-0.0209158330996613,False,False,False,,2
depth 2,Random 30% #8,1028,-0.0013757582957458,0.0149478909675669,0.0236476687309142,-0.0163236492633127,-0.0250234270266601,False,False,False,,2
depth 2,Random 30% #9,1028,0.0167924069116573,0.0138449009189898,0.0185938548159692,0.0029475059926674,-0.0018014479043118,False,True,True,,2
depth 2,Random 30% #10,1028,0.0218614718614718,0.0130158278357062,0.0090868724364428,0.0088456440257656,0.012774599425029,False,False,False,,2
depth 2,Random 30% #11,1028,0.0036992125742528,0.0172931036573242,0.0054635284234803,-0.0135938910830714,-0.0017643158492275,False,False,False,,2
depth 2,Random 30% #12,1028,-0.0176439165409753,0.0152863002696054,0.0076460926731913,-0.0329302168105808,-0.0252900092141666,False,False,False,,2
depth 2,Random 30% #13,1028,0.0061871080085679,0.0280795198157166,0.024937248999112,-0.0218924118071487,-0.018750140990544,False,False,False,,2
depth 2,Random 30% #14,1028,-0.0024039572835282,0.0165786999278595,0.0140044907008104,-0.0189826572113878,-0.0164084479843387,False,False,False,,2
depth 2,Random 30% #15,1028,-0.0014797507788162,0.0297710750792378,0.0102284273325619,-0.031250825858054,-0.0117081781113781,False,False,False,,2
depth 2,Random 30% #16,1028,0.006823838043474,0.0191343383202975,0.00877127615241,-0.0123105002768234,-0.0019474381089359,False,False,False,,2
depth 2,Random 30% #17,1028,0.0030261642698374,0.0193540192212113,0.0138667593545264,-0.0163278549513738,-0.0108405950846889,False,False,False,,2
depth 2,Random 30% #18,1028,0.008237689744539,0.0104666358912793,0.0136588634052823,-0.0022289461467402,-0.0054211736607432,False,False,False,,2
depth 2,Random 30% #19,1028,0.0066883064376393,0.0038262993914343,0.0105535296520279,0.0028620070462049,-0.0038652232143886,False,True,True,,2
depth 2,Random 30% #20,1028,-0.0099963316214233,0.0137654420438339,0.0176613422584323,-0.0237617736652572,-0.0276576738798557,False,False,False,,2
depth 2,Random 30% #21,1028,0.002277451699682,0.0176774796492101,-0.0029054176162119,-0.0154000279495281,0.005182869315894,True,True,True,,2
depth 2,Random 30% #22,1028,0.0271739130434782,0.0105657629529413,0.0128827774340448,0.0166081500905369,0.0142911356094333,False,False,False,,2
depth 2,Random 30% #23,1028,0.0053719593676173,0.0274747352856589,0.0168336089172432,-0.0221027759180415,-0.0114616495496258,False,False,False,,2
depth 2,Random 30% #24,1028,0.0374355138753044,0.0192959885846543,0.0061265691605882,0.0181395252906501,0.0313089447147161,False,False,False,,2
depth 2,Random 30% #25,1028,0.0207335170659317,0.0178360536656762,0.0326355649229042,0.0028974634002555,-0.0119020478569724,False,True,True,,2
depth 2,Random 30% #26,1028,0.000322640117994,0.0235843143523595,-0.0088378322140072,-0.0232616742343654,0.0091604723320013,True,True,True,,2
depth 2,Random 30% #27,1028,-0.0133699862551543,0.026512871780799,0.0155947654611974,-0.0398828580359533,-0.0289647517163517,False,False,False,,2
depth 2,Random 30% #28,1028,0.0048546691403834,0.0111542340174078,0.0179841801778015,-0.0062995648770244,-0.0131295110374181,False,False,False,,2
depth 2,Random 30% #29,1028,0.0132264436461088,0.0037410075908959,0.0005821874757865,0.0094854360552129,0.0126442561703223,False,False,False,,2
depth 2,Random 30% #30,1028,0.0073191060456281,0.0180334852296326,0.0117340021741774,-0.0107143791840045,-0.0044148961285493,False,False,False,,2
depth 2,Random 30% #31,1028,0.0186572318838355,0.0299169724730999,0.0174067829937805,-0.0112597405892644,0.001250448890055,False,True,True,,2
depth 2,Random 30% #32,1028,0.0146773132638857,0.0303898017571425,0.0192376195884648,-0.0157124884932568,-0.0045603063245791,False,False,False,,2
depth 2,Random 30% #33,1028,0.0107989019115876,0.0206600073760054,0.0116581980900285,-0.0098611054644177,-0.0008592961784409,False,False,False,,2
depth 2,Random 30% #34,1028,0.0036708111308466,0.0151737007287112,0.0238193047928425,-0.0115028895978645,-0.0201484936619958,False,False,False,,2
depth 2,Random 30% #35,1028,-0.0021279853031231,0.0187944881138816,0.0182916560502288,-0.0209224734170047,-0.0204196413533519,False,False,False,,2
depth 2,Random 30% #36,1028,-0.0048226599270606,0.0176487669420889,0.0189718987221134,-0.0224714268691496,-0.023794558649174,False,False,False,,2
depth 2,Random 30% #37,1028,-0.0037446257685728,0.0183676627653194,0.0208943885280951,-0.0221122885338923,-0.0246390142966679,False,False,False,,2
depth 2,Random 30% #38,1028,0.0108722741433021,0.0122439288422378,0.0383713978449625,-0.0013716546989356,-0.0274991237016603,False,False,False,,2
depth 2,Random 30% #39,1028,0.0380230468256006,0.0055274621441792,0.0146480341868237,0.0324955846814213,0.0233750126387769,False,False,False,,2
depth 2,Random 30% #40,1028,-0.0156995008383602,0.0148167986893724,0.0113335399451019,-0.0305162995277327,-0.0270330407834622,False,False,False,,2
depth 2,Random 30% #41,1028,0.0003191021554961,0.0127319892147135,-0.0017492441798545,-0.0124128870592174,0.0020683463353507,True,True,True,,2
depth 2,Random 30% #42,1028,0.0039796984507742,0.0122377409810183,0.0250507456941687,-0.0082580425302441,-0.0210710472433945,False,False,False,,2
depth 2,Random 30% #43,1028,0.0320665445665445,0.0277857821572188,0.0217319875705978,0.0042807624093256,0.0103345569959467,False,False,False,,2
depth 2,Random 30% #44,1028,0.014617494198646,0.019774442294903,0.01644906491868,-0.005156948096257,-0.0018315707200339,False,False,False,,2
depth 2,Random 30% #45,1028,-0.010677190889205,0.0198171938614135,0.0068305536344552,-0.0304943847506185,-0.0175077445236603,False,False,False,,2
depth 2,Random 30% #46,1028,-0.0211341559464426,0.0190577669871516,0.0179330168718646,-0.0401919229335943,-0.0390671728183072,False,False,False,,2
depth 2,Random 30% #47,1028,0.0021068472535741,0.0288466289561004,0.0221160407473128,-0.0267397817025263,-0.0200091934937386,False,False,False,,2
depth 2,Random 30% #48,1028,0.0099373113536103,0.0278748722650743,0.0165237215800383,-0.0179375609114639,-0.0065864102264279,False,False,False,,2
depth 2,Random 30% #49,1028,-0.0033935788911766,0.0197683859353094,0.0068549284293475,-0.0231619648264861,-0.0102485073205242,False,False,False,,2
depth 2,Random 30% #50,1028,-0.0149638584774062,0.0281223224783205,0.0161219249173452,-0.0430861809557268,-0.0310857833947515,False,False,False,,2
depth 3,All Patients,3429,0.0078818040435458,0.0174719237386407,0.0198898668355564,-0.0095901196950949,-0.0120080627920106,False,False,False,,3
depth 3,ICUType 1.0,490,0.0294939989088925,0.0659864133680724,0.0293336203107187,-0.0364924144591799,0.0001603785981737,False,True,True,,3
depth 3,ICUType 2.0,643,-0.000975689080413,0.0090272757613519,6.582455698350698e-05,-0.0100029648417649,-0.0010415136373965,False,False,False,,3
depth 3,ICUType 3.0,1357,-0.0217764843549488,0.0092188786913881,-0.0074837630159799,-0.0309953630463369,-0.0142927213389688,True,False,True,,3
depth 3,ICUType 4.0,939,0.0202084035501629,0.0359615600303803,0.0299399939526607,-0.0157531564802174,-0.0097315904024978,False,False,False,,3
depth 3,Age decile 0,374,0.046026807780653,0.0484471101011101,-0.0162261433199898,-0.0024203023204571,0.0622529511006429,True,True,True,,3
depth 3,Age decile 1,344,0.0273634472301562,0.0349771363505854,-0.0144445817080925,-0.0076136891204292,0.0418080289382487,True,True,True,,3
depth 3,Age decile 2,347,0.0042864169770219,0.0046567307730289,0.0215667379780761,-0.0003703137960069,-0.0172803210010542,False,False,False,,3
depth 3,Age decile 3,325,0.0096292729898892,0.0428925315031007,-0.0108243194218075,-0.0332632585132114,0.0204535924116968,True,True,True,,3
depth 3,Age decile 4,372,-0.0152359717577108,0.0218792590702873,-0.0178623565618711,-0.0371152308279982,0.0026263848041602,True,True,True,,3
depth 3,Age decile 5,344,-0.0250497851378262,0.0346469684896521,0.0116737141005261,-0.0596967536274784,-0.0367234992383523,False,False,False,,3
depth 3,Age decile 6,397,-0.0004719207173194,0.0311231759463956,-0.0351170393993876,-0.0315950966637151,0.0346451186820681,True,True,True,,3
depth 3,Age decile 7,247,0.0173747705218987,0.0537666105556652,-0.0028001289279987,-0.0363918400337664,0.0201748994498975,True,True,True,,3
depth 3,Age decile 8,354,-0.0216450216450216,0.0115893732216128,-0.0177774463819197,-0.0332343948666345,-0.0038675752631019,True,False,True,,3
depth 3,Age decile 9,325,-0.0771864301276066,0.0529218621828372,-0.0255157789863284,-0.1301082923104438,-0.0516706511412781,True,False,True,,3
depth 3,HR quartile 0,877,0.0371049136786188,0.0516180390522816,0.0211807536355307,-0.0145131253736627,0.0159241600430881,False,True,True,,3
depth 3,HR quartile 1,917,-0.0169849537037037,0.0137667605427311,-0.0015769848617276,-0.0307517142464348,-0.015407968841976,True,False,True,,3
depth 3,HR quartile 2,816,0.034861311019492,0.0293596966331298,0.0038173290214986,0.0055016143863622,0.0310439819979933,False,False,False,,3
depth 3,HR quartile 3,819,-0.0232600311906863,0.0214003469498231,0.0071349939166157,-0.0446603781405094,-0.030395025107302,False,False,False,,3
depth 3,MAP quartile 0,877,-0.0141240285818599,0.0218348587177515,-0.0017428689534999,-0.0359588872996114,-0.0123811596283599,True,False,True,,3
depth 3,MAP quartile 1,840,0.02392179413456,0.0394101701923065,0.0183123606828171,-0.0154883760577464,0.0056094334517429,False,True,True,,3
depth 3,MAP quartile 2,866,0.0104058609958506,0.025102358625881,-0.0059412008171191,-0.0146964976300303,0.0163470618129698,True,True,True,,3
depth 3,MAP quartile 3,846,0.0090927756430939,0.0472738235134283,0.0287631797894152,-0.0381810478703344,-0.0196704041463213,False,False,False,,3
depth 3,Temp quartile 0,902,0.0068727157158747,0.0433153822191225,0.0107440895503944,-0.0364426665032477,-0.0038713738345196,False,False,False,,3
depth 3,Temp quartile 1,864,0.0305627470437901,0.0331800134273954,-0.0013198389527712,-0.0026172663836052,0.0318825859965614,True,True,True,,3
depth 3,Temp quartile 2,838,-0.0036346905912123,0.0237237414201627,0.0066698545073337,-0.0273584320113751,-0.0103045450985461,False,False,False,,3
depth 3,Temp quartile 3,825,-0.0023612750885478,0.0159515093736033,-0.0033138183925802,-0.0183127844621511,0.0009525433040324,True,True,True,,3
depth 3,Urine quartile 0,859,-0.0313289760348584,0.0287640493884195,-0.0187206601425736,-0.0600930254232779,-0.0126083158922847,True,False,True,,3
depth 3,Urine quartile 1,913,-0.0210526315789473,-0.0005209876156319,-0.0016598062018828,-0.0205316439633154,-0.0193928253770645,False,False,False,,3
depth 3,Urine quartile 2,802,0.0149901230333403,0.0338894905793172,0.0120786214125744,-0.0188993675459768,0.0029115016207658,False,True,True,,3
depth 3,Urine quartile 3,855,0.0601118199903958,0.0401884374891822,-0.0025057153046913,0.0199233825012135,0.0626175352950871,True,False,True,,3
depth 3,SAPS quartile 0,1025,0.0026756349262149,0.0206578063666877,-0.0035824030705108,-0.0179821714404727,0.0062580379967257,True,True,True,,3
depth 3,SAPS quartile 1,946,0.0452124666297511,0.017147455203453,-0.0046585541719475,0.0280650114262981,0.0498710208016987,True,False,True,,3
depth 3,SAPS quartile 2,660,0.0015384615384615,0.0214284454050581,-0.0019944692985154,-0.0198899838665966,0.003532930836977,True,True,True,,3
